# step [fs] | vol [Ang^3] | Temp [K] | lx, ly, lz [Ang] | xy, xz, yz [tilt factors]
1500 13089.046203 318.582308 26.45233 22.90787 21.60028 13.22506 13.22618 7.63199
1510 13094.665804 295.809724 26.45624 22.91010 21.60425 13.22585 13.22818 7.63320
1520 13117.095318 301.095392 26.47243 22.92299 21.61586 13.23373 13.23638 7.63885
1530 13121.219382 299.116252 26.47607 22.92665 21.61624 13.23613 13.23839 7.64129
1540 13100.751090 302.848555 26.46206 22.91676 21.60326 13.23009 13.23154 7.63858
1550 13087.130620 311.376910 26.45165 22.91024 21.59544 13.22636 13.22653 7.63677
1560 13100.833697 289.888163 26.45948 22.91811 21.60423 13.23209 13.23031 7.63980
1570 13121.269774 294.787417 26.47276 22.92869 21.61710 13.24006 13.23607 7.64354
1580 13116.428877 298.275478 26.47040 22.92460 21.61491 13.23929 13.23356 7.64204
1590 13093.872900 283.951502 26.45674 22.91133 21.60138 13.23203 13.22552 7.63711
1600 13089.335528 289.691169 26.45458 22.90956 21.59733 13.23001 13.22379 7.63557
1610 13109.330258 278.187107 26.46762 22.92192 21.60800 13.23554 13.23038 7.63837
1620 13122.954101 304.676206 26.47550 22.92946 21.61691 13.23882 13.23492 7.63975
1630 13107.449588 335.440904 26.46415 22.91910 21.61039 13.23302 13.23038 7.63607
1640 13085.414192 275.510308 26.44966 22.90528 21.59890 13.22605 13.22472 7.63225
1650 13094.415848 255.808798 26.45713 22.91092 21.60235 13.22993 13.22981 7.63540
1660 13121.283119 311.505335 26.47647 22.92785 21.61488 13.23944 13.24021 7.64232
1670 13120.967324 318.194080 26.47601 22.92875 21.61389 13.23893 13.24013 7.64368
1680 13093.658209 283.454905 26.45584 22.91301 21.60017 13.22842 13.22939 7.63929
1690 13084.098091 260.712741 26.44791 22.90666 21.59686 13.22385 13.22390 7.63794
1700 13108.270478 286.892178 26.46459 22.91967 21.61085 13.23171 13.23064 7.64290
1710 13126.685898 324.064250 26.47849 22.92988 21.62022 13.23858 13.23664 7.64637
1720 13108.674993 306.223186 26.46738 22.91983 21.60909 13.23331 13.23055 7.64210
1730 13083.504151 274.951247 26.45060 22.90592 21.59438 13.22565 13.22210 7.63571
1740 13092.189947 281.538320 26.45612 22.91093 21.59948 13.22964 13.22591 7.63559
1750 13120.718286 285.704600 26.47473 22.92655 21.61660 13.23987 13.23697 7.63955
1760 13124.622115 273.483659 26.47701 22.92799 21.61981 13.24083 13.23938 7.63916
1770 13098.893970 289.468154 26.46030 22.91313 21.60506 13.23139 13.23155 7.63373
1780 13082.693155 317.077543 26.45065 22.90447 21.59437 13.22501 13.22684 7.63108
1790 13099.435205 300.992377 26.46224 22.91520 21.60242 13.22910 13.23248 7.63543
1800 13123.941978 274.301793 26.47746 22.93034 21.61611 13.23556 13.23987 7.64140
1810 13119.993098 297.449253 26.47297 22.92836 21.61513 13.23336 13.23754 7.64184
1820 13092.775916 314.778891 26.45313 22.91224 21.60166 13.22447 13.22749 7.63778
1830 13083.686189 294.204225 26.44660 22.90648 21.59742 13.22259 13.22372 7.63721
1840 13107.884839 295.478929 26.46390 22.92051 21.60998 13.23281 13.23151 7.64276
1850 13127.718091 308.264020 26.47856 22.93251 21.61938 13.24195 13.23797 7.64658
1860 13111.985837 304.099668 26.46868 22.92348 21.61004 13.23842 13.23223 7.64257
1870 13085.787143 292.090649 26.45109 22.90778 21.59600 13.22999 13.22277 7.63598
1880 13090.703250 290.619185 26.45407 22.91016 21.59943 13.23084 13.22404 7.63518
1890 13118.874003 314.228072 26.47323 22.92578 21.61551 13.23909 13.23399 7.63907
1900 13125.107626 324.453746 26.47846 22.92842 21.61902 13.23999 13.23769 7.63941
1910 13099.729870 287.079106 26.46207 22.91353 21.60462 13.22994 13.23110 7.63431
1920 13084.667659 272.734413 26.45158 22.90551 21.59590 13.22299 13.22755 7.63153
1930 13104.091358 303.486669 26.46386 22.91745 21.60666 13.22797 13.23504 7.63572
1940 13125.722822 338.705385 26.47749 22.93019 21.61915 13.23430 13.24250 7.64079
1950 13114.044311 336.915790 26.46905 22.92326 21.61335 13.23027 13.23795 7.63980
1960 13087.894724 278.433853 26.45175 22.90770 21.59901 13.22258 13.22800 7.63603
1970 13091.449297 266.530043 26.45492 22.90967 21.60043 13.22588 13.22781 7.63774
1980 13119.415743 333.136443 26.47417 22.92661 21.61485 13.23760 13.23556 7.64394
1990 13124.475413 340.901354 26.47728 22.93053 21.61695 13.24111 13.23526 7.64540
2000 13098.607723 301.195566 26.45886 22.91584 21.60321 13.23374 13.22492 7.64029
2000 13098.607723 301.195566 26.45886 22.91584 21.60321 13.23374 13.22492 7.64029
2010 13084.599310 288.184086 26.44870 22.90739 21.59636 13.23029 13.21984 7.63689
2020 13104.832079 300.332442 26.46291 22.91865 21.60751 13.23813 13.22740 7.63971
2030 13126.820203 311.586253 26.47897 22.93078 21.61920 13.24582 13.23607 7.64249
2040 13115.945530 309.525985 26.47247 22.92369 21.61327 13.24117 13.23376 7.63873
2050 13089.492918 317.419529 26.45482 22.90759 21.59924 13.22970 13.22574 7.63215
2060 13087.981579 329.789431 26.45351 22.90650 21.59885 13.22599 13.22582 7.63094
2070 13112.628318 302.589182 26.46956 22.92154 21.61221 13.23174 13.23509 7.63567
2080 13126.445698 283.151392 26.47840 22.93060 21.61922 13.23480 13.24102 7.63934
2090 13109.427509 308.914523 26.46666 22.92136 21.60947 13.22842 13.23625 7.63795
2100 13086.741605 325.605291 26.45104 22.90849 21.59695 13.22090 13.22868 7.63611
2110 13092.270446 314.466985 26.45453 22.91163 21.60026 13.22359 13.22986 7.64013
2120 13117.546590 289.058874 26.47152 22.92623 21.61429 13.23372 13.23737 7.64775
2130 13124.772446 277.753088 26.47586 22.93103 21.61813 13.23797 13.23818 7.65060
2140 13103.643862 303.091880 26.46087 22.91954 21.60639 13.23242 13.22891 7.64619
2150 13085.665442 307.512378 26.44903 22.90901 21.59632 13.22798 13.22135 7.64099
2160 13098.061832 302.049939 26.45862 22.91523 21.60307 13.23336 13.22504 7.64061
2170 13121.171094 314.407894 26.47534 22.92715 21.61628 13.24131 13.23303 7.64154
2180 13118.495680 288.926949 26.47431 22.92433 21.61537 13.24002 13.23319 7.63746
2190 13096.011426 277.693044 26.45931 22.91115 21.60298 13.23183 13.22737 7.63036
2200 13089.181866 316.006346 26.45436 22.90807 21.59866 13.22861 13.22716 7.62777
2210 13105.994160 313.711342 26.46559 22.91858 21.60731 13.23318 13.23494 7.63152
2220 13120.071448 293.443934 26.47518 22.92651 21.61520 13.23663 13.24111 7.63612
2230 13110.772851 303.005131 26.46891 22.92031 21.61085 13.23218 13.23843 7.63722
2240 13092.231024 291.303367 26.45617 22.90929 21.60106 13.22500 13.23202 7.63725
2250 13093.794617 285.495691 26.45644 22.91106 21.60175 13.22521 13.23170 7.64118
2260 13112.952421 305.966913 26.46823 22.92372 21.61178 13.23186 13.23646 7.64756
2270 13118.584431 291.851158 26.47117 22.92840 21.61424 13.23433 13.23632 7.64979
2280 13102.960369 272.859486 26.46049 22.91988 21.60525 13.23012 13.22935 7.64637
2290 13091.518554 297.294255 26.45343 22.91257 21.59903 13.22789 13.22439 7.64236
2300 13100.480381 299.635443 26.46041 22.91625 21.60464 13.23268 13.22686 7.64116
2310 13115.437941 285.297291 26.47123 22.92352 21.61361 13.23899 13.23163 7.64060
2320 13114.070434 288.354890 26.47105 22.92223 21.61272 13.23915 13.23112 7.63715
2330 13098.571123 293.142464 26.46137 22.91341 21.60339 13.23391 13.22627 7.63157
2340 13092.709611 296.506668 26.45754 22.91008 21.59998 13.23093 13.22506 7.62865
2350 13105.245242 295.152499 26.46530 22.91725 21.60757 13.23305 13.23009 7.63061
2360 13116.602480 295.368808 26.47220 22.92379 21.61448 13.23468 13.23500 7.63408
2370 13109.243727 296.934631 26.46696 22.91968 21.61051 13.23083 13.23423 7.63523
2380 13094.797102 288.864194 26.45719 22.91190 21.60200 13.22539 13.23121 7.63563
2390 13096.216646 291.246882 26.45779 22.91377 21.60209 13.22563 13.23283 7.63931
2400 13111.047563 298.181316 26.46677 22.92329 21.61024 13.23048 13.23774 7.64503
2410 13115.974128 289.058129 26.46897 22.92652 21.61351 13.23220 13.23813 7.64744
2420 13103.929584 303.343875 26.46054 22.91928 21.60737 13.22869 13.23213 7.64514
2430 13092.924141 302.533324 26.45379 22.91212 21.60148 13.22622 13.22653 7.64195
2440 13100.300962 272.703482 26.46037 22.91542 21.60516 13.23062 13.22764 7.64137
2450 13116.180479 301.007318 26.47312 22.92368 21.61315 13.23836 13.23221 7.64160
2460 13114.409391 321.387777 26.47309 22.92193 21.61190 13.24016 13.23151 7.63792
2470 13096.716691 301.253317 26.46110 22.91142 21.60243 13.23576 13.22615 7.63159
2480 13091.802813 298.287197 26.45753 22.90868 21.59982 13.23425 13.22577 7.62921
2490 13107.806133 273.237633 26.46824 22.91804 21.60865 13.23855 13.23289 7.63258
2500 13121.415453 276.094596 26.47705 22.92608 21.61629 13.24117 13.23922 7.63681
2500 13121.415453 276.094596 26.47705 22.92608 21.61629 13.24117 13.23922 7.63681
2510 13111.376225 327.011095 26.46961 22.92091 21.61070 13.23534 13.23732 7.63742
2520 13090.524119 316.793582 26.45451 22.90967 21.59923 13.22581 13.23107 7.63638
2530 13091.715083 298.324236 26.45411 22.91115 21.60014 13.22395 13.23107 7.63963
2540 13114.239608 305.208979 26.46830 22.92523 21.61242 13.22988 13.23748 7.64669
2550 13122.919960 296.983862 26.47361 22.93110 21.61685 13.23209 13.23916 7.65002
2560 13104.941679 298.245606 26.46161 22.92045 21.60706 13.22682 13.23215 7.64642
2570 13088.448905 305.421109 26.45117 22.90981 21.59841 13.22377 13.22598 7.64130
2580 13098.521660 320.766607 26.45892 22.91468 21.60411 13.23057 13.22906 7.64033
2590 13118.460632 308.607168 26.47351 22.92573 21.61464 13.24030 13.23553 7.64117
2600 13118.341615 274.366223 26.47466 22.92549 21.61375 13.24195 13.23469 7.63846
2610 13100.431614 323.070793 26.46319 22.91505 21.60343 13.23602 13.22724 7.63287
2620 13089.690216 355.434788 26.45551 22.90877 21.59790 13.23110 13.22235 7.62976
2630 13100.898474 289.005006 26.46215 22.91495 21.60514 13.23270 13.22563 7.63243
2640 13120.387629 277.183088 26.47458 22.92576 21.61692 13.23722 13.23292 7.63799
2650 13118.871138 307.016091 26.47326 22.92492 21.61630 13.23530 13.23442 7.64017
2660 13097.140370 295.821604 26.45841 22.91325 21.60360 13.22676 13.22959 7.63871
2670 13089.360931 313.145402 26.45271 22.91029 21.59820 13.22317 13.22924 7.63975
2680 13106.477878 335.043777 26.46358 22.92165 21.60685 13.22869 13.23678 7.64464
2690 13120.491771 313.212574 26.47232 22.92993 21.61501 13.23351 13.24213 7.64753
2700 13110.956891 283.870316 26.46528 22.92324 21.61135 13.23037 13.23803 7.64474
